Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,Mileage,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Power_Windows,Power_Seats,Power,Torque,Odometer,Speedometer,Tachometer,Seating_Capacity,Seats_Material,Front_Track,Rear_Track,Wheels_Size,Kerb_Weight,Gross_Vehicle_Weight,Type,Start_/_Stop_Button,12v_Power_Outlet,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty_Years,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range,Basic_Warranty_Distance
Renault,Lodgy,Stepway Rxz 85Ps 8-Seater,1130099,1461,4,4,FWD,4,"Front, Transverse",Injection,50,Diesel,1697,4498,1751,MUV,4,21.04,5,174,Ventilated Disc,Drum,All Windows,None,85PS,200Nm,Digital,Analog,Analog,8,Leather,1490 mm,1478 mm,185/65 R16,1299 kg,1338 kg,Manual,No,Yes,Yes,Yes,2,Yes,Internal,207 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,No,1 years /30000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.55 meter,Yes,Driver & Front Passenger,Yes,No,No,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors with camera,No,Yes,No,No,No,Touch Sensitive,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,No,Yes,No,No,No,None,Yes,No,No,No,Yes,No,No,Yes,,No,No,,,50000
Renault,Lodgy,85 Ps Rxe 7 Seater,964199,1461,4,4,FWD,4,"Front, Transverse",Injection,50,Diesel,1697,4498,1751,MUV,4,21.04,5,174,Ventilated Disc,Drum,All Windows,None,85PS,200Nm,Digital,Analog,Analog,7,Fabric,1490 mm,1478 mm,R15,1299 kg,1338 kg,Manual,No,Yes,No,Yes,2,No,Internal,207 litres,No,Yes,Yes,Digital,Front,Yes,Front,No,1 years /30000 Kms (years/distance whichever comes first),No,Internal,Digital,Manual,Analog + Digital,Yes,5.55 meter,Yes,Driver & Front Passenger,Yes,Yes,No,No,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,No,None,Yes,Yes,Yes,No,0,None,No,No,No,No,No,None,None,Yes,Yes,None,No,Yes,No,None,No,No,No,None,No,No,No,No,No,No,No,No,,No,No,,,50000
Volkswagen,Vento,Trendline 1.6 (P),876500,1598,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1467,4390,1699,Sedan,5,12.1,5,163,Ventilated Disc,Drum,All Windows,None,105PS,153Nm,Digital,Analog,Analog,5,Fabric,1457 mm,1500 mm,175/70R14,1140 kg,1680 kg,Manual,No,Yes,No,No,2,No,Internal,494 litres,No,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",No,Manual,Digital,Manual,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,No,Yes,No,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,No,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,2,Rear sensors,Yes,No,No,No,No,None,None,No,No,Manual Adjustment,No,No,No,None,No,No,No,None,No,No,No,No,No,No,No,No,,No,No,,,0
Volkswagen,Vento,Highline 1.6 (P),999900,1598,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1467,4390,1699,Sedan,4,0,5,163,Ventilated Disc,Drum,All Windows,None,105PS,153Nm,Digital,Analog,Analog,5,Leather,1457 mm,1500 mm,185/60R15,1140 kg,1680 kg,Manual,No,Yes,Yes,Yes,2,Yes,"With Remote, Internal",494 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,No,Yes,Yes,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,Yes,No,Cup Holders,No,Yes,Yes,None,No,No,Yes,No,Yes,No,No,Yes,,No,No,,,0
Volkswagen,Vento,Comfortline 1.6 (P),999900,1598,4,4,FWD,4,"Front, Transverse",Injection,55,Petrol,1467,4390,1699,Sedan,4,0,5,163,Ventilated Disc,Drum,All Windows,None,105PS,153Nm,Digital,Analog,Analog,5,Fabric,1457 mm,1500 mm,185/60R15,1137 kg,1680 kg,Manual,No,Yes,Yes,Yes,2,No,"Internal, With Remote",494 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,No,Yes,Yes,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,2,Rear sensors,Yes,Yes,No,No,No,None,None,Yes,No,Manual Adjustment,No,Yes,No,Yes,No,Yes,Yes,None,No,No,No,No,Yes,No,No,Yes,,No,No,,,0
Volkswagen,Vento,Highline 1.2 (P) Dsg,1197500,1197,4,2,FWD,4,"Front, Transverse",Injection,55,Petrol,1467,4390,1699,Sedan,4,0,7,163,Ventilated Disc,Drum,All Windows,None,105PS,175Nm,Digital,Analog,Analog,5,Leather,1457 mm,1500 mm,185/60R15,1179 kg,1720 kg,Automatic,No,Yes,Yes,Yes,2,Yes,"With Remote, Internal",494 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,No,Yes,Yes,No,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,No,2,Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,Yes,No,Cup Holders,No,Yes,Yes,None,No,No,Yes,No,Yes,No,No,Yes,,No,No,,,0
Volkswagen,Vento,Highline Plus 1.2 (P) Dsg,1449500,1197,4,2,FWD,4,"Front, Transverse",Injection,55,Petrol,1467,4390,1699,Sedan,4,0,7,163,Ventilated Disc,Drum,All Windows,None,105PS,175Nm,Digital,Analog,Analog,5,Leather,1457 mm,1500 mm,185/60R15,1174 kg,1720 kg,Automatic,No,Yes,Yes,Yes,2,Yes,"With Remote, Internal",494 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,No,Yes,Yes,No,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,No,2,Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,Yes,No,Cup Holders,No,Yes,Yes,None,No,No,Yes,No,Yes,No,No,Yes,,No,No,,,0
Volkswagen,Vento,Trendline 1.5 (D),958500,1498,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1467,4390,1699,Sedan,4,0,5,163,Ventilated Disc,Drum,All Windows,None,105PS,250Nm,Digital,Analog,Analog,5,Fabric,1457 mm,1500 mm,175/70R14,1193 kg,1750 kg,Manual,No,Yes,No,No,2,No,Internal,494 litres,No,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",No,Manual,Digital,Manual,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,No,Yes,No,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,No,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,2,Rear sensors,Yes,No,No,No,No,None,None,No,No,Manual Adjustment,No,No,No,None,No,No,No,None,Yes,No,No,No,No,No,No,No,,No,No,,,0
Volkswagen,Vento,Comfortline 1.5 (D),999900,1498,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1467,4390,1699,Sedan,4,0,5,163,Ventilated Disc,Drum,All Windows,None,105PS,250Nm,Digital,Analog,Analog,5,Fabric,1457 mm,1500 mm,185/60R15,1208 kg,1750 kg,Manual,No,Yes,Yes,Yes,2,No,"Internal, With Remote",494 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,No,Yes,Yes,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,"Front passenger frontal airbag, Driver frontal airbag",Yes,No,Yes,Yes,2,Rear sensors,Yes,Yes,No,No,No,None,None,Yes,No,Manual Adjustment,No,Yes,No,Yes,No,Yes,Yes,None,Yes,No,No,No,Yes,No,No,Yes,,No,No,,,0
Volkswagen,Vento,Highline 1.5 (D),1210500,1498,4,4,FWD,4,"Front, Longitudinal",Injection,55,Diesel,1467,4390,1699,Sedan,4,0,5,163,Ventilated Disc,Drum,All Windows,None,105PS,250Nm,Digital,Analog,Analog,5,Leather,1457 mm,1500 mm,185/60R15,1211 kg,1750 kg,Manual,No,Yes,Yes,Yes,2,Yes,"With Remote, Internal",494 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,No,Yes,Yes,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,Yes,No,Cup Holders,No,Yes,Yes,None,Yes,No,Yes,No,Yes,No,No,Yes,,No,No,,,0
Volkswagen,Vento,Highline 1.5 (D) Dsg,1336500,1498,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1467,4390,1699,Sedan,4,0,7,163,Ventilated Disc,Drum,All Windows,None,105PS,250Nm,Digital,Analog,Analog,5,Leather,1457 mm,1500 mm,185/60R15,1211 kg,1770 kg,Automatic,No,Yes,Yes,Yes,2,Yes,"With Remote, Internal",494 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,No,Yes,Yes,No,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,No,2,Rear sensors with camera,Yes,Yes,No,No,No,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,Yes,No,Cup Holders,No,Yes,Yes,None,Yes,No,Yes,No,Yes,No,No,Yes,,No,No,,,0
Volkswagen,Vento,Highline Plus 1.5 (D) Dsg,1317500,1498,4,4,FWD,4,"Front, Transverse",Injection,55,Diesel,1467,4390,1699,Sedan,4,0,5,163,Ventilated Disc,Drum,All Windows,None,105PS,250Nm,Digital,Analog,Analog,5,Leather,1457 mm,1500 mm,185/60R15,1211 kg,1750 kg,Automatic,No,Yes,Yes,Yes,2,Yes,"With Remote, Internal",494 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,No,Yes,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,Yes,No,Cup Holders,Yes,No,Yes,None,No,No,Yes,No,Yes,No,No,Yes,,No,No,,,0
Volkswagen,Vento,Gt Line (D),1449500,1498,4,4,FWD,4,"Front, Transverse",Injection,45,Diesel,1469,3971,1682,Hatchback,5,19,5,165,Ventilated Disc,Drum,All Windows,None,110PS,250Nm,Digital,Analog,Analog,5,Fabric,1460 mm,1456 mm,185/60R15,1148 kg,1620 kg,Manual,No,Yes,Yes,Yes,2,Yes,"With Remote, Internal",250 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Manual,Digital,Manual,Analog + Digital,Yes,4.97 meter,Yes,Driver & Front Passenger,No,Yes,No,No,No,No,No,Normal,Yes,Yes,No,No,No,Yes,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,2,Rear sensors,Yes,Yes,No,No,Yes,None,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,No,No,None,Yes,No,Yes,None,Yes,No,No,No,Yes,No,No,Yes,,No,No,,,0
Volkswagen,Vento,Gt Line (P) Dsg,1317500,1197,4,4,FWD,4,"Front, Transverse",Injection,45,Petrol,1469,3971,1682,Hatchback,5,17,7,165,Ventilated Disc,Drum,All Windows,None,105PS,175Nm,Digital,Analog,Analog,5,Fabric,1460 mm,1456 mm,185/60R15,1109 kg,1580 kg,Automatic,No,Yes,Yes,Yes,2,Yes,"Internal, With Remote",280 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Manual,Digital,Manual,Analog + Digital,Yes,4.97 meter,Yes,Driver & Front Passenger,No,Yes,Yes,Yes,No,No,Yes,Normal,Yes,Yes,No,No,No,Yes,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,Rear sensors,Yes,Yes,No,No,Yes,None,Multifunction Steering Wheel,Yes,No,Manual Adjustment,No,No,No,None,No,Yes,Yes,None,No,No,No,No,Yes,No,No,Yes,,No,No,,,0
Mahindra,E2O Plus,P4,881425,0,2,4,RWD,4,"Front, Transverse",Injection,45,Electric,1585,3390,1575,Hatchback,4,80,2,170,Ventilated Disc,Drum,All Windows,None,25.8PS,70Nm,Analog,Digital,Digital,4,Vinyl,,,R14,937 kg,1257 kg,Automatic,No,No,Yes,No,3,No,With Remote,135 litres,Yes,No,Yes,Digital,Front,Yes,Front,No,,No,Internal,,Automatic,Analog,Yes,4.35 meter,No,Driver Only,No,No,Yes,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,No,Yes,None,Yes,No,Yes,No,0,Rear sensors,No,Yes,No,No,No,Yes,None,No,No,Manual Adjustment,Yes,No,No,None,No,No,No,None,No,Yes,No,No,No,No,No,No,,No,No,210 ampere-hour,110 km/full charge,0
Mahindra,E2O Plus,P6,957177,0,2,4,RWD,4,"Front, Transverse",Injection,45,Electric,1585,3390,1575,Hatchback,4,80,2,170,Ventilated Disc,Drum,All Windows,None,25.8PS,70Nm,Analog,Digital,Digital,4,Fabric,,,R14,937 kg,1257 kg,Automatic,No,No,Yes,No,3,Yes,With Remote,135 litres,Yes,No,Yes,Digital,Not on offer,Yes,Front,No,,Yes,Internal,,Automatic,Analog,Yes,4.35 meter,No,Driver Only,No,No,Yes,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,No,Yes,None,Yes,No,Yes,No,0,Rear sensors with camera,No,Yes,No,No,No,Yes,None,No,No,Manual Adjustment,Yes,No,No,None,No,No,No,None,No,Yes,No,No,No,No,No,No,,No,No,210 ampere-hour,110 km/full charge,0
Tata,Tigor Ev,Xm+,960868,0,3,4,FWD,6,"Front, Transverse",Injection,35,Electric,1537,3992,1677,Sedan,5,0,1,165,Ventilated Disc,Drum,All Windows,None,41.5PS,105Nm,Digital,Analog,Analog,5,Fabric,,,175/65 R14,,,Automatic,No,No,Yes,No,0,Yes,Manual,255 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,Yes,No,No,No,No,No,"Normal, Eco, Sport",No,No,No,Yes,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,2,Rear sensors,No,Yes,No,No,No,None,Multifunction Steering Wheel,Yes,No,None,No,No,No,None,No,No,No,None,No,No,No,No,No,No,No,No,,No,No,"21.5 kWh,Battery Placed Under Rear Seats",213 km/full charge,0
Tata,Tigor Ev,Xt+,975868,0,3,4,FWD,6,"Front, Transverse",Injection,35,Electric,1537,3992,1677,Sedan,5,0,1,165,Ventilated Disc,Drum,All Windows,None,41.5PS,105Nm,Digital,Analog,Analog,5,Fabric,,,175/65 R14,,,Automatic,No,No,Yes,No,0,Yes,Manual,255 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,Yes,No,No,No,No,No,"Normal, Eco, Sport",No,No,No,Yes,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,2,Rear sensors,No,Yes,No,No,No,None,Multifunction Steering Wheel,Yes,No,None,No,No,No,None,No,No,No,None,No,No,No,No,No,No,No,No,,No,No,"21.5 kWh,Battery Placed Under Rear Seats",213 km/full charge,0
Tata,Tigor Ev,Xe+,944175,0,3,4,FWD,6,"Front, Transverse",Injection,35,Electric,1537,3992,1677,Sedan,5,0,1,165,Ventilated Disc,Drum,Only Front Windows,None,41.5PS,105Nm,Digital,Analog,Analog,5,Fabric,,,175/65 R14,,,Automatic,No,No,Yes,No,0,Yes,Manual,255 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,Yes,No,No,No,No,No,"Normal, Eco, Sport",No,No,No,Yes,Yes,No,No,Yes,Yes,Driver frontal airbag,Yes,No,No,No,1,Rear sensors,No,Yes,No,No,No,None,Multifunction Steering Wheel,Yes,No,None,No,No,No,None,No,No,No,None,No,No,No,No,No,No,No,No,,No,No,"21.5 kWh,Battery Placed Under Rear Seats",213 km/full charge,0
Honda,Brv,E Petrol,952900,1497,4,4,FWD,4,"Front, Transverse",Injection,42,Petrol,1666,4453,1735,SUV,5,12,7,210,Ventilated Disc,Drum,Only Front Windows,None,119PS,145Nm,Digital,Analog,Analog,7,Fabric,,,R16,1199 kg,,Manual,No,No,No,No,3,No,"Internal, With Remote",223 litres,No,Yes,Yes,Digital,Front & Rear,No,None,Yes,3 Years/Unlimited km Warranty*,No,"Internal, Remote",Digital,Manual,Analog,Yes,5.3 meter,No,Driver & Front Passenger,No,No,Yes,No,No,No,No,Normal,Yes,No,No,No,No,No,No,No,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,2,None,Yes,No,No,No,No,None,None,No,No,Manual Adjustment,No,No,No,None,No,No,No,None,No,No,No,No,No,No,No,No,,No,No,,,0
Honda,Brv,S Petrol,1052900,1497,4,4,FWD,4,"Front, Transverse",Injection,42,Petrol,1666,4453,1735,SUV,5,12,7,210,Ventilated Disc,Drum,All Windows,None,119PS,145Nm,Digital,Analog,Analog,7,Fabric,,,R16,1217 kg,,Manual,No,No,Yes,No,3,Yes,"With Remote, Internal",223 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,No,3 Years/Unlimited km Warranty*,Yes,"Internal, Remote",Digital,Manual,Analog,Yes,5.3 meter,No,Driver & Front Passenger,No,No,Yes,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,No,No,2,Rear sensors,Yes,No,No,No,No,None,Multifunction Steering Wheel,No,No,Manual Adjustment,No,Yes,No,Yes,No,No,No,None,No,No,No,No,No,No,No,No,,No,No,,,0
Honda,Brv,V Petrol,1167900,1497,4,4,FWD,4,"Front, Transverse",Injection,42,Petrol,1666,4453,1735,SUV,5,12,7,210,Ventilated Disc,Drum,All Windows,None,119PS,145Nm,Digital,Analog,Analog,7,Leather,,,R16,1225 kg,,Manual,Yes,Yes,Yes,No,3,Yes,"With Remote, Internal",223 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,3 Years/Unlimited km Warranty*,Yes,"Internal, Remote",Digital,Manual,Analog,Yes,5.3 meter,No,Driver & Front Passenger,No,No,Yes,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,No,No,2,"Rear sensors, Front sensors",Yes,No,No,No,Yes,None,Multifunction Steering Wheel,No,No,Manual Adjustment,No,Yes,No,Yes,No,No,No,None,No,No,No,No,No,No,No,No,,No,No,,,0
Honda,Brv,Vx Petrol,1271900,1497,4,4,FWD,4,"Front, Transverse",Injection,42,Petrol,1666,4456,1735,SUV,5,12,7,210,Ventilated Disc,Drum,All Windows,None,119PS,145Nm,Digital,Analog,Analog,7,Leather,,,R16,1235 kg,,Manual,Yes,Yes,Yes,No,3,Yes,"Internal, With Remote",223 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,3 Years/Unlimited km Warranty*,Yes,"Internal, Remote",Digital,Manual,Analog,Yes,5.3 meter,No,Driver & Front Passenger,No,No,Yes,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,No,No,2,Front and rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,No,No,Manual Adjustment,Yes,Yes,No,Yes,Yes,No,No,None,No,No,No,No,No,No,No,No,,No,No,,,0
Honda,Brv,V Cvt Petrol,1285900,1497,4,4,FWD,4,"Front, Transverse",Injection,42,Petrol,1666,4456,1735,SUV,5,12,7,210,Ventilated Disc,Drum,All Windows,Yes,119PS,145Nm,Digital,Analog,Analog,7,Leather,,,R16,1238 kg,,Automatic,Yes,Yes,Yes,No,3,Yes,"With Remote, Internal",223 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,3 Years/Unlimited km Warranty*,Yes,"Internal, Remote",Digital,Manual,Analog,Yes,5.3 meter,No,Driver & Front Passenger,No,No,Yes,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,No,No,2,"Front sensors, Rear sensors",Yes,No,No,No,Yes,None,Multifunction Steering Wheel,No,No,Manual Adjustment,No,Yes,No,Yes,No,No,No,None,No,No,No,Yes,No,No,No,No,,No,No,,,0
Honda,Brv,S Diesel,1187900,1498,4,4,FWD,4,"Front, Transverse",Injection,42,Diesel,1666,4453,1735,SUV,5,16.2,7,210,Ventilated Disc,Drum,All Windows,None,100PS,200Nm,Digital,Analog,Analog,7,Fabric,,,R16,1289 kg,,Manual,No,Yes,Yes,No,3,Yes,"With Remote, Internal",223 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front,Yes,3 Years/Unlimited km Warranty*,Yes,"Internal, Remote",Digital,Manual,Analog,Yes,5.5 meter,No,Driver & Front Passenger,No,No,Yes,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,No,No,2,Rear sensors,Yes,No,No,No,Yes,None,Multifunction Steering Wheel,No,No,Manual Adjustment,No,Yes,No,Yes,No,No,No,None,Yes,No,No,No,No,No,No,No,,No,No,,,0
Honda,Brv,V Diesel,1273900,1498,4,4,FWD,4,"Front, Transverse",Injection,42,Diesel,1666,4453,1735,SUV,5,16.2,7,210,Ventilated Disc,Drum,All Windows,Yes,100PS,200Nm,Digital,Analog,Analog,7,Leather,,,R16,1301 kg,,Manual,Yes,Yes,Yes,No,3,Yes,"With Remote, Internal",223 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3 Years/Unlimited km Warranty*,Yes,"Internal, Remote",Digital,Manual,Analog,Yes,5.5 meter,No,Driver & Front Passenger,No,No,Yes,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,No,No,2,"Front sensors, Rear sensors",Yes,No,No,No,Yes,None,Multifunction Steering Wheel,No,No,Manual Adjustment,No,Yes,No,Yes,No,No,No,None,Yes,No,No,No,No,No,No,No,,No,No,,,0
Honda,Brv,Vx Diesel,1382900,1498,4,4,FWD,4,"Front, Transverse",Injection,42,Diesel,1666,4456,1735,SUV,5,16.2,7,210,Ventilated Disc,Drum,All Windows,Yes,100PS,200Nm,Digital,Analog,Analog,7,Leather,,,R16,1306 kg,,Manual,Yes,Yes,Yes,No,3,Yes,"With Remote, Internal",223 litres,Yes,Yes,Yes,Digital,Front & Rear,No,Front & Rear,Yes,3 Years/Unlimited km Warranty*,Yes,"Internal, Remote",Digital,Manual,Analog,Yes,5.5 meter,No,Driver & Front Passenger,No,No,Yes,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,No,No,2,Front and rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,No,No,Manual Adjustment,Yes,Yes,No,Yes,Yes,No,No,None,Yes,No,No,No,No,No,No,No,,No,No,,,0
